ID;FECHAVENTA;PRODUCTOCOMPRADO;CANALVENTA;IMPORTE
6902960;17/5/2018 0:00;VP Informe;WEB;25
7135460;17/5/2018 0:00;VP Informe;WEB;15
7114798;17/5/2018 0:00;VP Informe;WEB;32
7109291;17/5/2018 0:00;VP Informe;WEB;32
7109291;17/5/2018 0:00;VP Informe;WEB;32
6848464;17/5/2018 0:00;VP Informe;WEB;15
6720035;4/6/2018 0:00;VP Informe;WEB;65
7177390;4/6/2018 0:00;VP Informe;WEB;35
7177653;4/6/2018 0:00;VP Informe;WEB;15
7177653;4/6/2018 0:00;VP Informe;WEB;35
7178120;5/6/2018 0:00;VP Informe;WEB;35
7177653;5/6/2018 0:00;VP Informe;WEB;15
6472832;5/6/2018 0:00;VP Informe;WEB;20
6420726;5/6/2018 0:00;Bono;WEB;150
7177653;5/6/2018 0:00;VP Informe;WEB;15
7177653;5/6/2018 0:00;VP Informe;WEB;15
7177653;5/6/2018 0:00;VP Informe;WEB;15
7177653;5/6/2018 0:00;VP Informe;WEB;35
6855670;25/6/2018 0:00;VP Informe;WEB;15
7220328;25/6/2018 0:00;VP Informe;WEB;15
6529908;25/6/2018 0:00;VP Informe;WEB;65
7221102;26/6/2018 0:00;Bono;CALLCENTER;300
7150324;26/6/2018 0:00;VP Informe;WEB;65
7222043;26/6/2018 0:00;Plan;WEB;330
7220422;26/6/2018 0:00;VP Informe;WEB;65
6773197;18/7/2018 0:00;Plan;CALLCENTER;330
6832271;18/7/2018 0:00;VP Informe;WEB;70
6476885;18/7/2018 0:00;VP Informe;WEB;40
6476885;18/7/2018 0:00;VP Informe;WEB;15
7256301;18/7/2018 0:00;VP Informe;WEB;65
7256301;18/7/2018 0:00;VP Informe;WEB;35
7263120;18/7/2018 0:00;VP Informe;WEB;65
6923910;19/7/2018 0:00;VP Informe;WEB;65
6802505;19/7/2018 0:00;VP Informe;WEB;25
6545538;19/7/2018 0:00;VP Informe;WEB;70
6835381;17/5/2018 0:00;VP Informe;WEB;32
7137205;18/5/2018 0:00;VP Informe;WEB;35
7137016;18/5/2018 0:00;Bono;WEB;300
6609289;18/5/2018 0:00;Bono;WEB;150
6912768;18/5/2018 0:00;VP Informe;WEB;32
7137916;18/5/2018 0:00;Bono;CALLCENTER;150
6551919;18/5/2018 0:00;VP Informe;WEB;70
7138248;18/5/2018 0:00;VP Informe;WEB;32
7114798;18/5/2018 0:00;VP Informe;WEB;32
6852020;5/6/2018 0:00;VP Informe;WEB;65
6310817;5/6/2018 0:00;VP Informe;WEB;25
7175346;6/6/2018 0:00;VP Informe;WEB;35
7137016;6/6/2018 0:00;VP Informe;WEB;40
6348708;6/6/2018 0:00;Bono;WEB;150
6802289;6/6/2018 0:00;VP Informe;CALLCENTER;65
7029588;6/6/2018 0:00;VP Informe;CALLCENTER;65
7182741;6/6/2018 0:00;VP Informe;WEB;35
6521270;6/6/2018 0:00;VP Informe;WEB;40
7167666;6/6/2018 0:00;VP Informe;WEB;35
7222741;26/6/2018 0:00;VP Informe;WEB;15
6901357;26/6/2018 0:00;VP Informe;WEB;65
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7222615;26/6/2018 0:00;VP Informe;WEB;15
7223902;27/6/2018 0:00;VP Informe;WEB;25
7224229;27/6/2018 0:00;VP Informe;WEB;35
7224229;27/6/2018 0:00;VP Informe;WEB;35
7223880;27/6/2018 0:00;Bono;CALLCENTER;500
6628677;27/6/2018 0:00;VP Informe;WEB;15
7263861;19/7/2018 0:00;VP Informe;WEB;15
6932178;19/7/2018 0:00;VP Informe;WEB;15
7000522;19/7/2018 0:00;VP Informe;WEB;40
7264093;19/7/2018 0:00;VP Informe;WEB;35
7264136;19/7/2018 0:00;VP Informe;WEB;25
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264307;19/7/2018 0:00;VP Informe;WEB;65
7129453;18/5/2018 0:00;Bono;WEB;150
7129453;18/5/2018 0:00;VP Informe;WEB;35
6848464;19/5/2018 0:00;VP Informe;WEB;15
7140639;19/5/2018 0:00;VP Informe;WEB;70
7141034;20/5/2018 0:00;VP Informe;WEB;35
7141540;20/5/2018 0:00;Plan;WEB;414
7061604;20/5/2018 0:00;VP Informe;WEB;15
7061604;20/5/2018 0:00;VP Informe;WEB;25
7142431;21/5/2018 0:00;VP Informe;WEB;15
7142478;21/5/2018 0:00;VP Informe;WEB;15
7142604;21/5/2018 0:00;VP Informe;WEB;15
7142604;21/5/2018 0:00;VP Informe;WEB;15
6749802;7/6/2018 0:00;VP Informe;WEB;35
6465227;7/6/2018 0:00;Plan;CALLCENTER;414
7182768;7/6/2018 0:00;VP Informe;CALLCENTER;40
7224467;27/6/2018 0:00;VP Informe;WEB;15
6644073;27/6/2018 0:00;Plan;CALLCENTER;69
6338510;27/6/2018 0:00;VP Informe;WEB;40
7225992;28/6/2018 0:00;VP Informe;WEB;35
6912768;28/6/2018 0:00;VP Informe;WEB;35
6632034;28/6/2018 0:00;VP Informe;WEB;25
7226234;28/6/2018 0:00;VP Informe;CALLCENTER;110
6457250;28/6/2018 0:00;VP Informe;CALLCENTER;35
7226483;28/6/2018 0:00;VP Informe;WEB;70
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264307;19/7/2018 0:00;VP Informe;WEB;65
7264095;19/7/2018 0:00;VP Informe;WEB;35
7264093;19/7/2018 0:00;VP Informe;WEB;15
7264316;19/7/2018 0:00;VP Informe;CALLCENTER;65
6910034;19/7/2018 0:00;VP Informe;WEB;15
7264883;19/7/2018 0:00;VP Informe;WEB;15
7264601;19/7/2018 0:00;VP Informe;WEB;70
7262200;19/7/2018 0:00;Bono;WEB;300
7265251;20/7/2018 0:00;VP Informe;WEB;15
7142604;21/5/2018 0:00;VP Informe;WEB;15
7142900;21/5/2018 0:00;VP Informe;WEB;65
7137016;21/5/2018 0:00;VP Informe;WEB;40
7142604;21/5/2018 0:00;VP Informe;WEB;15
6846332;22/5/2018 0:00;VP Informe;CALLCENTER;65
6318188;22/5/2018 0:00;VP Informe;WEB;20
7145419;22/5/2018 0:00;VP Informe;WEB;25
6332120;7/6/2018 0:00;VP Informe;WEB;40
6516684;7/6/2018 0:00;Bono;CALLCENTER;300
7186746;7/6/2018 0:00;VP Informe;WEB;15
7186746;7/6/2018 0:00;VP Informe;WEB;35
7032435;7/6/2018 0:00;VP Informe;WEB;40
7226569;28/6/2018 0:00;VP Informe;WEB;15
7172985;28/6/2018 0:00;VP Informe;WEB;25
6971903;28/6/2018 0:00;VP Informe;CALLCENTER;65
7224177;28/6/2018 0:00;VP Informe;WEB;35
7224177;28/6/2018 0:00;VP Informe;WEB;35
7224177;28/6/2018 0:00;VP Informe;WEB;35
7227422;28/6/2018 0:00;Plan;WEB;252
7227487;28/6/2018 0:00;VP Informe;WEB;15
7228278;29/6/2018 0:00;Bono;WEB;150
7227878;29/6/2018 0:00;VP Informe;WEB;25
6846305;20/7/2018 0:00;VP Informe;WEB;25
7265419;20/7/2018 0:00;VP Informe;WEB;35
7263373;21/7/2018 0:00;VP Informe;WEB;35
7266718;21/7/2018 0:00;VP Informe;WEB;15
7266935;22/7/2018 0:00;VP Informe;WEB;25
7267692;23/7/2018 0:00;VP Informe;WEB;25
7267692;23/7/2018 0:00;VP Informe;WEB;40
7144831;22/5/2018 0:00;VP Informe;WEB;70
7146034;22/5/2018 0:00;VP Informe;WEB;25
7144998;22/5/2018 0:00;VP Informe;WEB;15
6919064;22/5/2018 0:00;VP Informe;WEB;15
7146499;22/5/2018 0:00;VP Informe;WEB;35
7146614;22/5/2018 0:00;VP Informe;WEB;35
6642096;22/5/2018 0:00;VP Informe;CALLCENTER;65
7146614;22/5/2018 0:00;VP Informe;WEB;35
7000522;22/5/2018 0:00;VP Informe;WEB;25
6812497;22/5/2018 0:00;VP Informe;WEB;40
7147070;22/5/2018 0:00;VP Informe;CALLCENTER;65
6459881;22/5/2018 0:00;VP Informe;WEB;25
7147460;22/5/2018 0:00;VP Informe;WEB;35
6909940;22/5/2018 0:00;VP Informe;WEB;35
6571241;7/6/2018 0:00;VP Informe;WEB;35
6571241;7/6/2018 0:00;VP Informe;WEB;40
7186385;7/6/2018 0:00;VP Informe;WEB;15
7187333;8/6/2018 0:00;VP Informe;WEB;35
6993999;8/6/2018 0:00;VP Informe;WEB;110
6646314;8/6/2018 0:00;VP Informe;WEB;25
6814188;8/6/2018 0:00;VP Informe;WEB;15
7227878;29/6/2018 0:00;VP Informe;WEB;65
7228732;29/6/2018 0:00;Bono;CALLCENTER;300
7228934;29/6/2018 0:00;VP Informe;WEB;35
7228934;29/6/2018 0:00;VP Informe;WEB;35
6644073;29/6/2018 0:00;Bono;CALLCENTER;150
6643470;29/6/2018 0:00;VP Informe;WEB;40
6643470;29/6/2018 0:00;VP Informe;WEB;40
6668972;1/7/2018 0:00;VP Informe;WEB;35
7230283;1/7/2018 0:00;VP Informe;WEB;35
7230283;1/7/2018 0:00;VP Informe;WEB;65
7230869;2/7/2018 0:00;VP Informe;WEB;25
7060974;3/7/2018 0:00;VP Informe;WEB;40
7267692;23/7/2018 0:00;VP Informe;WEB;65
7147070;23/7/2018 0:00;VP Informe;CALLCENTER;65
7269044;23/7/2018 0:00;VP Informe;WEB;35
7265449;23/7/2018 0:00;VP Informe;WEB;65
6814188;23/7/2018 0:00;VP Informe;WEB;15
6914481;23/7/2018 0:00;VP Informe;WEB;65
7265449;23/7/2018 0:00;VP Informe;WEB;15
7265449;23/7/2018 0:00;VP Informe;WEB;35
6814188;23/7/2018 0:00;Plan;CALLCENTER;69
7269559;23/7/2018 0:00;VP Informe;WEB;35
7270100;23/7/2018 0:00;VP Informe;WEB;35
6935261;22/5/2018 0:00;VP Informe;WEB;40
6746344;22/5/2018 0:00;VP Informe;WEB;65
7000522;23/5/2018 0:00;VP Informe;WEB;35
7145419;23/5/2018 0:00;VP Informe;WEB;15
6846332;23/5/2018 0:00;VP Informe;CALLCENTER;65
7149910;23/5/2018 0:00;VP Informe;WEB;35
7150572;23/5/2018 0:00;VP Informe;WEB;35
7150649;23/5/2018 0:00;VP Informe;WEB;15
7188026;8/6/2018 0:00;VP Informe;WEB;25
7188286;8/6/2018 0:00;VP Informe;WEB;25
7188709;8/6/2018 0:00;VP Informe;WEB;110
7188709;8/6/2018 0:00;VP Informe;WEB;65
6814188;8/6/2018 0:00;VP Informe;WEB;15
6814188;8/6/2018 0:00;VP Informe;WEB;15
7189018;8/6/2018 0:00;VP Informe;WEB;15
7189018;8/6/2018 0:00;VP Informe;WEB;35
7189368;8/6/2018 0:00;VP Informe;WEB;65
7224628;4/7/2018 0:00;VP Informe;WEB;88
7232049;4/7/2018 0:00;VP Informe;CALLCENTER;40
7232049;4/7/2018 0:00;VP Informe;CALLCENTER;40
6855670;4/7/2018 0:00;VP Informe;WEB;15
6888017;4/7/2018 0:00;VP Informe;WEB;15
7234322;4/7/2018 0:00;VP Informe;WEB;15
7221344;4/7/2018 0:00;VP Informe;WEB;40
7161181;24/7/2018 0:00;VP Informe;WEB;40
7161181;24/7/2018 0:00;VP Informe;WEB;70
7161181;24/7/2018 0:00;VP Informe;WEB;35
7161181;24/7/2018 0:00;VP Informe;WEB;40
7161181;24/7/2018 0:00;VP Informe;WEB;35
7272103;24/7/2018 0:00;VP Informe;WEB;35
7272546;24/7/2018 0:00;VP Informe;WEB;15
7272581;24/7/2018 0:00;VP Informe;WEB;15
7270089;24/7/2018 0:00;VP Informe;WEB;35
7150649;23/5/2018 0:00;VP Informe;WEB;40
7151421;23/5/2018 0:00;VP Informe;WEB;15
6765631;24/5/2018 0:00;VP Informe;WEB;40
6765631;24/5/2018 0:00;VP Informe;WEB;25
7024106;24/5/2018 0:00;VP Informe;WEB;40
7190448;9/6/2018 0:00;VP Informe;WEB;25
7189794;10/6/2018 0:00;VP Informe;WEB;40
7190995;10/6/2018 0:00;VP Informe;WEB;35
7191675;11/6/2018 0:00;VP Informe;WEB;35
6393009;12/6/2018 0:00;VP Informe;WEB;65
7032982;20/9/2018 0:00;VP Informe;WEB;20
7374774;20/9/2018 0:00;VP Informe;WEB;110
7342675;20/9/2018 0:00;VP Informe;WEB;20
7342675;20/9/2018 0:00;VP Informe;WEB;15
6814188;20/9/2018 0:00;VP Informe;WEB;70
6620703;20/9/2018 0:00;Plan;CALLCENTER;414
6557111;27/7/2018 0:00;VP Informe;WEB;70
7279491;27/7/2018 0:00;VP Informe;WEB;35
6912768;27/7/2018 0:00;VP Informe;WEB;35
7280798;28/7/2018 0:00;VP Informe;WEB;15
7281881;30/7/2018 0:00;VP Informe;WEB;15
7281987;30/7/2018 0:00;VP Informe;WEB;15
6563337;30/7/2018 0:00;VP Informe;WEB;40
7282405;30/7/2018 0:00;VP Informe;WEB;15
7230675;30/7/2018 0:00;VP Informe;WEB;15
7199275;30/7/2018 0:00;VP Informe;WEB;40
6826486;30/7/2018 0:00;VP Informe;WEB;25
7190287;16/8/2018 0:00;VP Informe;WEB;15
6811292;16/8/2018 0:00;Bono;WEB;150
7313623;16/8/2018 0:00;VP Informe;WEB;40
7314776;17/8/2018 0:00;Plan;CALLCENTER;69
7315078;17/8/2018 0:00;VP Informe;WEB;70
7296517;18/8/2018 0:00;VP Informe;WEB;35
6852106;5/9/2018 0:00;VP Informe;WEB;15
7347144;5/9/2018 0:00;VP Informe;WEB;65
7347317;5/9/2018 0:00;VP Informe;WEB;25
7340123;5/9/2018 0:00;VP Informe;WEB;15
6932621;5/9/2018 0:00;Plan;CALLCENTER;414
7347565;5/9/2018 0:00;VP Informe;WEB;15
7321102;5/9/2018 0:00;VP Informe;WEB;15
6493362;5/9/2018 0:00;VP Informe;WEB;15
7016514;1/10/2018 0:00;Plan;CALLCENTER;414
7393340;1/10/2018 0:00;VP Informe;WEB;15
7392998;1/10/2018 0:00;VP Informe;WEB;65
6493362;1/10/2018 0:00;VP Informe;WEB;70
7393340;1/10/2018 0:00;VP Informe;WEB;25
7393337;1/10/2018 0:00;VP Informe;WEB;15
7393340;1/10/2018 0:00;VP Informe;WEB;25
7392998;1/10/2018 0:00;VP Informe;WEB;65
7392998;1/10/2018 0:00;VP Informe;WEB;65
6545538;1/10/2018 0:00;VP Informe;WEB;40
6593752;1/10/2018 0:00;VP Informe;WEB;15
7282972;30/7/2018 0:00;VP Informe;WEB;40
7283125;30/7/2018 0:00;VP Informe;WEB;88
7272103;30/7/2018 0:00;VP Informe;WEB;35
7283553;30/7/2018 0:00;VP Informe;CALLCENTER;25
7150572;30/7/2018 0:00;VP Informe;WEB;35
7284051;30/7/2018 0:00;VP Informe;WEB;40
7281616;30/7/2018 0:00;VP Informe;WEB;35
7284763;31/7/2018 0:00;VP Informe;WEB;15
7282634;31/7/2018 0:00;VP Informe;WEB;65
6492790;31/7/2018 0:00;Bono;CALLCENTER;300
6575537;31/7/2018 0:00;VP Informe;CALLCENTER;35
7267692;31/7/2018 0:00;VP Informe;WEB;40
7267692;31/7/2018 0:00;VP Informe;WEB;40
6453955;19/8/2018 0:00;VP Informe;WEB;35
6631032;19/8/2018 0:00;VP Informe;WEB;35
7316748;20/8/2018 0:00;Plan;WEB;414
7316850;20/8/2018 0:00;VP Informe;WEB;15
7316847;20/8/2018 0:00;VP Informe;WEB;35
7317432;20/8/2018 0:00;VP Informe;WEB;35
6993141;21/8/2018 0:00;VP Informe;WEB;9
7348752;5/9/2018 0:00;VP Informe;WEB;15
7349019;6/9/2018 0:00;Bono;CALLCENTER;150
7349134;6/9/2018 0:00;VP Informe;WEB;25
7349262;6/9/2018 0:00;VP Informe;WEB;35
6611817;6/9/2018 0:00;Bono;CALLCENTER;500
7346533;6/9/2018 0:00;VP Informe;WEB;35
7349262;6/9/2018 0:00;VP Informe;WEB;35
6337558;6/9/2018 0:00;VP Informe;WEB;15
7286708;6/9/2018 0:00;VP Informe;WEB;35
7350421;6/9/2018 0:00;VP Informe;WEB;65
7350421;6/9/2018 0:00;VP Informe;WEB;65
7334814;6/9/2018 0:00;VP Informe;WEB;65
6734403;2/10/2018 0:00;VP Informe;WEB;15
6964080;2/10/2018 0:00;VP Informe;WEB;40
7116236;2/10/2018 0:00;VP Informe;WEB;15
7394673;2/10/2018 0:00;VP Informe;WEB;65
7396006;2/10/2018 0:00;VP Informe;WEB;25
6788720;2/10/2018 0:00;VP Informe;WEB;40
7267692;31/7/2018 0:00;VP Informe;WEB;40
6340362;31/7/2018 0:00;Plan;CALLCENTER;252
7228732;1/8/2018 0:00;Bono;CALLCENTER;300
7288165;1/8/2018 0:00;VP Informe;WEB;35
7112274;21/8/2018 0:00;VP Informe;WEB;9
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7210206;21/8/2018 0:00;VP Informe;WEB;15
7284149;21/8/2018 0:00;VP Informe;WEB;25
6820529;21/8/2018 0:00;VP Informe;WEB;9
7351225;7/9/2018 0:00;VP Informe;WEB;65
6890162;7/9/2018 0:00;VP Informe;WEB;15
7000522;7/9/2018 0:00;VP Informe;WEB;40
7351513;7/9/2018 0:00;VP Informe;WEB;35
7339147;7/9/2018 0:00;VP Informe;WEB;65
7351796;7/9/2018 0:00;VP Informe;WEB;15
7351863;7/9/2018 0:00;VP Informe;WEB;40
7351796;7/9/2018 0:00;VP Informe;WEB;35
6901357;7/9/2018 0:00;VP Informe;WEB;70
7396458;3/10/2018 0:00;VP Informe;WEB;35
6964080;3/10/2018 0:00;VP Informe;WEB;65
7224177;3/10/2018 0:00;VP Informe;WEB;25
7080972;3/10/2018 0:00;VP Informe;WEB;25
6891209;3/10/2018 0:00;VP Informe;WEB;25
6891209;3/10/2018 0:00;VP Informe;WEB;40
7112034;3/10/2018 0:00;VP Informe;WEB;15
6874240;3/10/2018 0:00;VP Informe;WEB;65
7002335;3/10/2018 0:00;VP Informe;WEB;65
7387335;3/10/2018 0:00;VP Informe;WEB;65
7288724;1/8/2018 0:00;VP Informe;WEB;15
7278368;2/8/2018 0:00;VP Informe;CALLCENTER;35
7278368;2/8/2018 0:00;VP Informe;CALLCENTER;35
6898832;2/8/2018 0:00;VP Informe;WEB;25
7220328;2/8/2018 0:00;VP Informe;WEB;35
6677203;2/8/2018 0:00;VP Informe;WEB;25
6529908;2/8/2018 0:00;VP Informe;WEB;65
6604215;21/8/2018 0:00;VP Informe;WEB;65
7318455;21/8/2018 0:00;VP Informe;WEB;70
7000522;21/8/2018 0:00;VP Informe;WEB;25
7319639;21/8/2018 0:00;VP Informe;WEB;35
7319753;22/8/2018 0:00;VP Informe;WEB;35
7319753;22/8/2018 0:00;VP Informe;WEB;35
7319753;22/8/2018 0:00;VP Informe;WEB;35
7319753;22/8/2018 0:00;VP Informe;WEB;35
6957662;22/8/2018 0:00;VP Informe;WEB;9
7320099;22/8/2018 0:00;VP Informe;WEB;65
7336421;7/9/2018 0:00;VP Informe;WEB;15
7311874;7/9/2018 0:00;VP Informe;WEB;25
7352807;7/9/2018 0:00;VP Informe;WEB;25
7352898;7/9/2018 0:00;VP Informe;WEB;15
7247756;8/9/2018 0:00;VP Informe;WEB;15
7002335;3/10/2018 0:00;VP Informe;WEB;35
6482643;3/10/2018 0:00;VP Informe;WEB;25
7397549;3/10/2018 0:00;VP Informe;WEB;35
7150649;3/10/2018 0:00;Bono;CALLCENTER;150
6529908;2/8/2018 0:00;VP Informe;WEB;65
6529908;2/8/2018 0:00;VP Informe;WEB;65
7283553;2/8/2018 0:00;VP Informe;WEB;25
7289725;2/8/2018 0:00;Plan;CALLCENTER;69
7264093;2/8/2018 0:00;VP Informe;CALLCENTER;35
7290070;2/8/2018 0:00;VP Informe;WEB;35
7179744;2/8/2018 0:00;Plan;CALLCENTER;69
7290547;2/8/2018 0:00;VP Informe;WEB;15
7290586;2/8/2018 0:00;VP Informe;WEB;35
7290385;2/8/2018 0:00;VP Informe;WEB;15
6949400;3/8/2018 0:00;VP Informe;WEB;25
6982272;22/8/2018 0:00;VP Informe;WEB;70
7320156;22/8/2018 0:00;VP Informe;WEB;65
6609289;22/8/2018 0:00;Bono;WEB;500
6678009;22/8/2018 0:00;Plan;CALLCENTER;414
7181014;22/8/2018 0:00;VP Informe;WEB;40
7321315;22/8/2018 0:00;Bono;CALLCENTER;500
7321382;22/8/2018 0:00;VP Informe;WEB;65
7321382;22/8/2018 0:00;VP Informe;WEB;65
7022713;22/8/2018 0:00;VP Informe;WEB;65
6604215;22/8/2018 0:00;VP Informe;WEB;65
7320099;22/8/2018 0:00;VP Informe;WEB;65
7352898;9/9/2018 0:00;VP Informe;WEB;35
7321102;10/9/2018 0:00;Plan;CALLCENTER;330
7318166;10/9/2018 0:00;VP Informe;WEB;35
6912259;10/9/2018 0:00;VP Informe;WEB;25
7349262;10/9/2018 0:00;VP Informe;WEB;35
7355183;10/9/2018 0:00;VP Informe;WEB;35
6331352;10/9/2018 0:00;VP Informe;CALLCENTER;65
6631032;10/9/2018 0:00;VP Informe;WEB;35
7353213;10/9/2018 0:00;VP Informe;WEB;25
7356410;10/9/2018 0:00;VP Informe;WEB;65
6463204;20/9/2018 0:00;VP Informe;WEB;35
7375406;20/9/2018 0:00;VP Informe;WEB;25
7375603;20/9/2018 0:00;VP Informe;WEB;65
7375710;20/9/2018 0:00;VP Informe;WEB;15
6876844;20/9/2018 0:00;VP Informe;WEB;25
7376845;21/9/2018 0:00;VP Informe;WEB;65
7226234;21/9/2018 0:00;Bono;CALLCENTER;300
7292712;3/8/2018 0:00;VP Informe;WEB;40
7292650;3/8/2018 0:00;VP Informe;WEB;40
7228346;3/8/2018 0:00;VP Informe;WEB;9
7262923;3/8/2018 0:00;Plan;WEB;252
7288062;3/8/2018 0:00;Bono;CALLCENTER;300
7293559;3/8/2018 0:00;Bono;CALLCENTER;150
7177653;3/8/2018 0:00;VP Informe;WEB;35
7288788;4/8/2018 0:00;VP Informe;WEB;15
7294975;5/8/2018 0:00;VP Informe;WEB;35
7294065;5/8/2018 0:00;VP Informe;WEB;15
6909691;5/8/2018 0:00;VP Informe;WEB;25
7215818;6/8/2018 0:00;Plan;CALLCENTER;414
7295685;6/8/2018 0:00;VP Informe;WEB;15
7103535;6/8/2018 0:00;VP Informe;WEB;25
6668045;23/8/2018 0:00;Plan;CALLCENTER;330
7321495;23/8/2018 0:00;VP Informe;WEB;35
7322286;23/8/2018 0:00;VP Informe;WEB;20
7322071;23/8/2018 0:00;VP Informe;WEB;35
7323493;23/8/2018 0:00;VP Informe;WEB;25
7323571;23/8/2018 0:00;Plan;CALLCENTER;252
7324284;23/8/2018 0:00;VP Informe;WEB;15
7326270;24/8/2018 0:00;VP Informe;WEB;15
6422799;24/8/2018 0:00;VP Informe;WEB;110
7346595;10/9/2018 0:00;Bono;WEB;300
7356410;10/9/2018 0:00;VP Informe;WEB;15
7112274;11/9/2018 0:00;VP Informe;WEB;25
6858025;11/9/2018 0:00;VP Informe;WEB;25
6932507;11/9/2018 0:00;VP Informe;WEB;65
7322071;11/9/2018 0:00;VP Informe;WEB;25
6881158;11/9/2018 0:00;VP Informe;WEB;65
7377286;21/9/2018 0:00;VP Informe;WEB;20
7377355;21/9/2018 0:00;VP Informe;WEB;25
6951105;21/9/2018 0:00;VP Informe;WEB;15
7378323;21/9/2018 0:00;Plan;WEB;414
7379032;22/9/2018 0:00;VP Informe;WEB;65
7272103;6/8/2018 0:00;VP Informe;WEB;35
6813779;6/8/2018 0:00;VP Informe;WEB;65
6984447;6/8/2018 0:00;VP Informe;WEB;35
6332096;6/8/2018 0:00;VP Informe;WEB;15
7295892;6/8/2018 0:00;VP Informe;CALLCENTER;35
6914481;6/8/2018 0:00;VP Informe;WEB;65
6597507;6/8/2018 0:00;VP Informe;WEB;40
6597507;6/8/2018 0:00;VP Informe;WEB;40
6597507;6/8/2018 0:00;VP Informe;WEB;40
7326505;24/8/2018 0:00;Bono;CALLCENTER;300
6920579;24/8/2018 0:00;VP Informe;WEB;70
7326788;24/8/2018 0:00;VP Informe;WEB;70
7327324;24/8/2018 0:00;Bono;CALLCENTER;300
7327936;24/8/2018 0:00;VP Informe;WEB;35
6993401;24/8/2018 0:00;VP Informe;WEB;15
7328585;25/8/2018 0:00;VP Informe;WEB;35
7329184;26/8/2018 0:00;VP Informe;WEB;35
7357066;11/9/2018 0:00;Bono;CALLCENTER;150
7356889;11/9/2018 0:00;VP Informe;WEB;25
7357965;11/9/2018 0:00;Plan;CALLCENTER;252
7197898;11/9/2018 0:00;VP Informe;WEB;25
7236968;11/9/2018 0:00;VP Informe;WEB;25
7342102;11/9/2018 0:00;VP Informe;WEB;65
7348478;11/9/2018 0:00;VP Informe;WEB;35
7358755;11/9/2018 0:00;VP Informe;WEB;15
7112034;24/9/2018 0:00;VP Informe;WEB;20
7137016;24/9/2018 0:00;VP Informe;WEB;25
7137016;24/9/2018 0:00;VP Informe;WEB;15
7380416;24/9/2018 0:00;VP Informe;WEB;20
7380640;24/9/2018 0:00;VP Informe;WEB;25
6575537;24/9/2018 0:00;VP Informe;CALLCENTER;65
7380406;24/9/2018 0:00;VP Informe;WEB;25
6525298;24/9/2018 0:00;VP Informe;WEB;20
6925645;24/9/2018 0:00;VP Informe;WEB;15
6597507;6/8/2018 0:00;VP Informe;WEB;40
6597507;6/8/2018 0:00;VP Informe;WEB;40
7297391;7/8/2018 0:00;VP Informe;WEB;65
7329520;26/8/2018 0:00;VP Informe;WEB;15
6517674;27/8/2018 0:00;VP Informe;WEB;25
7330141;27/8/2018 0:00;VP Informe;WEB;40
7322071;27/8/2018 0:00;VP Informe;WEB;35
7330635;27/8/2018 0:00;VP Informe;WEB;15
6597507;27/8/2018 0:00;VP Informe;WEB;40
6597507;27/8/2018 0:00;VP Informe;WEB;40
7331146;27/8/2018 0:00;VP Informe;WEB;15
6737652;27/8/2018 0:00;VP Informe;WEB;15
7358776;11/9/2018 0:00;VP Informe;WEB;35
7358845;12/9/2018 0:00;VP Informe;WEB;65
7358845;12/9/2018 0:00;VP Informe;WEB;65
7358845;12/9/2018 0:00;VP Informe;WEB;15
6833684;12/9/2018 0:00;VP Informe;WEB;25
7359083;12/9/2018 0:00;Plan;WEB;330
7359470;12/9/2018 0:00;VP Informe;WEB;35
7169976;12/9/2018 0:00;VP Informe;WEB;15
7318166;12/9/2018 0:00;Bono;CALLCENTER;150
6833684;12/9/2018 0:00;VP Informe;WEB;25
7359083;12/9/2018 0:00;VP Informe;WEB;40
6913422;12/9/2018 0:00;VP Informe;WEB;65
7360264;12/9/2018 0:00;VP Informe;WEB;15
7359984;12/9/2018 0:00;VP Informe;WEB;35
6925645;24/9/2018 0:00;VP Informe;WEB;15
6857283;24/9/2018 0:00;VP Informe;WEB;25
7382180;24/9/2018 0:00;VP Informe;WEB;15
7382373;25/9/2018 0:00;VP Informe;WEB;35
